Group,-30,-20,-10,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190s,200s,210s,220,230,240,250,260,270,280,290,300,310,320
Mutant,0.719072853,0.683590607,0.703006742,0.027592769,0.059061114,0.073475668,0.081994602,0.101414835,0.128995385,0.141714715,0.153181971,0.143015071,0.160142891,0.149634302,0.162766053,0.171683903,0.187701969,0.178321069,0.200300451,0.193377514,0.195247794,0.217323017,0.212065477,0.215981984,0.218990121,0.222780722,0.237143322,0.235313135,0.235901357,0.233109137,0.230075223,0.238457831,0.240915855,0.250764894,0.265603485,0.257849939
Mutant,0.761810759,0.769692356,0.784720352,0.026250596,0.060537807,0.082213813,0.09585003,0.1110093,0.152073949,0.149482542,0.120940453,0.160273726,0.182662671,0.179527422,0.193362453,0.170028446,0.208707853,0.207262448,0.221104021,0.255211141,0.265943878,0.28493617,0.281185121,0.288598984,0.27107515,0.274216172,0.260319252,0.296185116,0.322298695,0.306136483,0.321330117,0.348087314,0.347928538,0.347766145,0.333616047,0.321585351
Mutant,0.982643252,1.025926473,1.025013761,0.042132277,0.063815387,0.083419056,0.106068473,0.13960023,0.146960252,0.14,0.15824386,0.155453712,0.186944754,0.186568107,0.196999708,0.229923325,0.239670236,0.225050631,0.228568701,0.263787064,0.273962424,0.260618085,0.261444897,0.271336059,0.309914187,0.259062112,0.327490295,0.324992508,0.29638947,0.338464971,0.346533599,0.329092859,0.356329464,0.322397853,0.320705882,0.341169663
Mutant,1.080345756,1.138381046,1.117412481,0.048292071,0.094209515,0.10532486,0.122963575,0.135027102,0.14976747,0.175799017,0.175830055,0.20848652,0.200378436,0.221023749,0.249341894,0.228683879,0.238779509,0.250954019,0.268789278,0.284020786,0.285750815,0.318127538,0.299127343,0.295381655,0.34980023,0.321146373,0.302855078,0.351188495,0.344299435,0.318552064,0.336128904,0.378036086,0.360696846,0.403816769,0.360303572,0.374505929
Mutant,0.927571429,0.927571429,0.927571429,0.036089401,0.069308002,0.099565206,0.11703571,0.131497483,0.131420808,0.153766496,0.160655394,0.182488882,0.178449906,0.200614099,0.214260349,0.235344266,0.233192159,0.230301952,0.249148863,0.263284088,0.269628199,0.262983503,0.298017687,0.302972772,0.303220663,0.33000337,0.319201345,0.327866501,0.352997464,0.355758537,0.373455219,0.373969239,0.356717677,0.359109276,0.345840951,0.394705423
Mutant,1.00136825,1.00136825,1.00136825,0.087055693,0.137791742,0.208374909,0.221992098,0.254988207,0.26281272,0.308386665,0.310782718,0.340690183,0.348246597,0.390262876,0.401403754,0.420258484,0.429418705,0.415623603,0.452734094,0.4678518,0.45286787,0.498313161,0.509266372,0.526366939,0.542901941,0.556327456,0.561744924,0.59422257,0.594571752,0.58656002,0.598223699,0.64283075,0.669536489,0.654282147,0.650124386,0.664677593
Mutant,1.486440243,1.486440243,1.486440243,0.043424114,0.095878341,0.134914402,0.168099274,0.187286897,0.243722062,0.276304559,0.356403233,0.376185713,0.345708724,0.365203423,0.311450249,0.35127277,0.419819187,0.416478996,0.473424293,0.491852355,0.504361618,0.525963031,0.578792243,0.610939831,0.58688,0.698682943,0.623153586,0.666697969,0.752013256,0.597480504,0.591914177,0.608963754,0.662778626,0.694107611,0.72816773,0.743063754
MutJP,0.708434948,0.741292664,0.738704503,0.082608868,0.118214244,0.139119729,0.141933172,0.171765616,0.178705889,0.189234487,0.202572472,0.199038352,0.204811494,0.206571243,0.210724621,0.220228448,0.2299128,0.227942299,0.226460231,0.23459256,0.240369228,0.235367853,0.244992799,0.247726578,0.230819777,0.248183474,0.262619294,0.259420149,0.257042321,0.259818614,0.267355616,0.267612412,0.260181836,0.2564191,0.267224113,0.275152166
MutJP,0.969007607,0.937452642,0.933420235,0.10095064,0.140599818,0.163205803,0.165945166,0.170259191,0.18850876,0.165065029,0.260117966,0.284733207,0.282980278,0.313787929,0.314259225,0.336142151,0.347091793,0.370214822,0.363067855,0.391500904,0.395184187,0.394523471,0.41433943,0.42759691,0.421328607,0.422354068,0.423184558,0.443191581,0.422176486,0.448328608,0.449428582,0.458368438,0.443649503,0.459519942,0.442653419,0.431897472
MutJP,0.82064719,0.756843262,0.71350043,0.049960588,0.076818224,0.086728173,0.086777525,0.104360241,0.113378308,0.119859996,0.136345824,0.124491359,0.121464336,0.128144143,0.122023607,0.127879927,0.140896511,0.143681877,0.12889531,0.140780044,0.152313523,0.15320911,0.137977859,0.141799986,0.142340703,0.154297981,0.152754552,0.146047679,0.14438713,0.136038969,0.150391136,0.143323011,0.158348303,0.15781508,0.171312971,0.160792043
MutJP,1.598791771,1.643042884,1.697854192,0.086115445,0.146147519,0.189618892,0.18824207,0.238544962,0.259711032,0.265906891,0.303466164,0.301267391,0.283243497,0.333238461,0.319063794,0.341910222,0.358812824,0.361290911,0.373517694,0.377871741,0.377034857,0.406507491,0.41387046,0.418159266,0.422312688,0.413819322,0.427470085,0.429709974,0.407678835,0.414911321,0.424891476,0.460793947,0.444439116,0.459080551,0.442468311,0.4391674
MutJP,0.651036851,0.681714055,0.679721638,0.068322981,0.094004039,0.104458262,0.118049415,0.128826599,0.147192992,0.148276318,0.160581383,0.181933809,0.205702592,0.201592669,0.199814179,0.230164323,0.242703445,0.243942748,0.244162719,0.264959228,0.251650621,0.2689852,0.253286319,0.264538166,0.271665016,0.268278578,0.277573321,0.289574959,0.306016214,0.329621442,0.318207464,0.316188557,0.316316343,0.335699293,0.359411846,0.370878519
MutJP,1.245992795,1.235354363,1.235386406,0.10588666,0.140601243,0.154791545,0.179131322,0.202622541,0.20902319,0.23173744,0.235777806,0.263911462,0.260203689,0.277598753,0.301058398,0.305691359,0.336544552,0.337590071,0.34918882,0.346999571,0.390333411,0.391680215,0.399364045,0.426167313,0.424275001,0.446419489,0.438017612,0.466257669,0.467801551,0.47462531,0.445531605,0.497139108,0.511016746,0.494807275,0.534672682,0.547685779
MutJP,0.896470464,0.822593477,0.880903219,0.059178873,0.08726969,0.106035459,0.123746007,0.132359816,0.127465101,0.129347079,0.128790387,0.146005182,0.145500481,0.153614876,0.152395217,0.152897349,0.176957796,0.184675599,0.182492373,0.17787194,0.186866838,0.189898247,0.200211356,0.210441097,0.207294642,0.235976361,0.230755223,0.210882957,0.23150027,0.225872951,0.247136185,0.249292741,0.25648141,0.254957211,0.26008651,0.249617804
MutJP,0.985020923,0.994413988,0.959491224,0.083706088,0.114060883,0.118483286,0.140334296,0.149254139,0.171252137,0.172741896,0.180323331,0.192209924,0.214900499,0.203494068,0.213605052,0.220580111,0.2374605,0.242647263,0.242392943,0.257820469,0.248204439,0.272865727,0.275204056,0.272844967,0.266345645,0.282712166,0.304137798,0.289759361,0.274161467,0.29753779,0.309034303,0.309764022,0.286930191,0.288724715,0.295525324,0.343303209
MutJP,1.307174509,1.2684899,1.222805653,0.143529651,0.192947121,0.221833356,0.243206897,0.266486179,0.295578905,0.288184438,0.330803375,0.330737088,0.329628223,0.357029441,0.359195402,0.402171693,0.386523054,0.423704316,0.442261926,0.430521896,0.445687953,0.427818793,0.451463169,0.463165822,0.450285402,0.446665601,0.460512221,0.461730422,0.476563809,0.490015756,0.517885852,0.495445959,0.476524482,0.515928672,0.498440322,0.520871953
MutJP,0.66455057,0.677743831,0.663427221,0.084674885,0.096058705,0.09933124,0.12605022,0.126766764,0.130802807,0.143025759,0.163758553,0.172235294,0.158934089,0.169059125,0.153028058,0.158267567,0.181534478,0.197942428,0.19093413,0.182383469,0.199795253,0.191959487,0.189065731,0.195227506,0.205221276,0.198001234,0.197987515,0.213083709,0.22588208,0.212361108,0.233128834,0.225788263,0.252151685,0.234418274,0.236545241,0.233562599
MutJP,1.124855143,1.160510485,1.089199801,0.165310365,0.194488327,0.235371882,0.25466256,0.266195146,0.347851574,0.314704609,0.319418158,0.325922797,0.386239894,0.395078871,0.361090165,0.371356833,0.439982936,0.400569033,0.413469388,0.470524666,0.439698493,0.446616849,0.4797426,0.491237501,0.490216632,0.51429668,0.556671231,0.562991729,0.556457423,0.544582089,0.558584715,0.578264202,0.597697828,0.588462467,0.594817768,0.585755674
MutJP,1.091343808,1.087588326,1.095099289,0.155923238,0.185617551,0.203435272,0.227819759,0.233479913,0.218822425,0.260941001,0.263714534,0.269069495,0.284605282,0.323577037,0.33057321,0.317028986,0.304985085,0.342853771,0.371634433,0.374901652,0.343402985,0.368399082,0.357499399,0.347317159,0.381809036,0.380718462,0.38302327,0.432022421,0.418927241,0.425454013,0.433102996,0.437492858,0.424582799,0.436473968,0.444032139,0.423851733
MutJP,0.870621733,0.863367694,0.877875771,0.071828746,0.120334963,0.127470379,0.134859991,0.15798409,0.17142515,0.174683603,0.19547507,0.203947677,0.225862962,0.224807882,0.242551557,0.237911257,0.266574518,0.261722663,0.290547387,0.280493262,0.274429201,0.273938365,0.305226861,0.31297186,0.335189585,0.337967378,0.325631276,0.34949038,0.338227886,0.347916929,0.349553527,0.346618853,0.340626068,0.369769983,0.37280973,0.366440013
MutJP,1.029291088,1.022932086,1.03565009,0.17313505,0.219024749,0.234883542,0.247803232,0.26685502,0.29658813,0.290873875,0.291267246,0.341264772,0.350438756,0.36878034,0.340593984,0.346429481,0.376555362,0.361513312,0.396999111,0.390969575,0.406569174,0.389501726,0.440143946,0.387940114,0.428972487,0.439570819,0.446144141,0.436306838,0.445283165,0.440576946,0.460672419,0.459854302,0.498620632,0.511195259,0.474675406,0.50174216
MutJP,0.934475049,0.966192671,0.902757426,0.083567915,0.132162867,0.162636103,0.159820552,0.183534765,0.19522545,0.209962187,0.194786207,0.213927191,0.240777155,0.237739657,0.262557011,0.294273883,0.278911372,0.274133287,0.278253729,0.297632213,0.295297526,0.299015471,0.316925484,0.317890913,0.318720857,0.326054892,0.318864629,0.320455389,0.319304428,0.34861197,0.378415752,0.340836106,0.385886464,0.390203488,0.388291735,0.412501192
MutJP,0.796246072,0.788556959,0.803935185,0.112932327,0.15655771,0.163334404,0.172017696,0.171304065,0.20202814,0.205986609,0.228679558,0.228526007,0.213792064,0.238532556,0.249079249,0.246243872,0.24112604,0.274908658,0.257764766,0.263170127,0.274978456,0.286708438,0.296223022,0.277025159,0.307385686,0.309399543,0.297476293,0.33958764,0.296421268,0.315261201,0.315071984,0.334829721,0.322018602,0.323292106,0.317448772,0.3339417
MutJP,0.784590588,0.800017832,0.769163344,0.055653315,0.080303325,0.101998184,0.114364797,0.117841765,0.138711847,0.138952532,0.156743019,0.158137816,0.159099426,0.163761968,0.159567775,0.15476362,0.158705093,0.164603649,0.165608668,0.169184896,0.17223527,0.194392675,0.184311225,0.203601901,0.205516815,0.220572115,0.184037629,0.21255641,0.208072565,0.215081793,0.188068425,0.214508128,0.206206206,0.233949977,0.196180639,0.214640068
MutJP,0.90497607,0.900882187,0.909069952,0.067415435,0.090687705,0.116337286,0.127657886,0.133898969,0.141304348,0.151462333,0.164906348,0.176250461,0.183841115,0.197373657,0.212442774,0.203265518,0.221924995,0.24235591,0.24162971,0.24208464,0.244479873,0.24369366,0.248559841,0.250991023,0.274255116,0.26312348,0.272674724,0.282538677,0.287687272,0.301240147,0.305944476,0.320180683,0.305506407,0.296229754,0.318301798,0.324081723
MutJP,0.920342046,0.908553892,0.932130201,0.069489685,0.106448191,0.12643026,0.147833314,0.153086008,0.164615385,0.170031037,0.186220042,0.208140248,0.198984796,0.213995871,0.221393699,0.227250981,0.238242782,0.237064999,0.234416585,0.252062609,0.240659214,0.261515496,0.248713631,0.25831876,0.265322262,0.268661972,0.263962375,0.266360059,0.285520373,0.298852741,0.305124755,0.287608352,0.281199673,0.291562691,0.300160698,0.288470072
MutJP,0.932297422,0.895884484,0.968710359,0.076645802,0.106739808,0.133527597,0.144353785,0.162612839,0.175380991,0.178728307,0.189712512,0.207040677,0.224326366,0.228440025,0.239435928,0.249348798,0.241702046,0.238055602,0.25442927,0.257790014,0.282457392,0.269793131,0.285921662,0.286267304,0.289183608,0.306553074,0.317722389,0.315351373,0.309085633,0.308386657,0.323814205,0.30867285,0.330958362,0.339094691,0.348269678,0.345515779
MutJP,0.921008683,0.924622485,0.91739488,0.175972192,0.199188412,0.229370739,0.260263129,0.285393996,0.293457944,0.322466375,0.299940769,0.282801486,0.303768576,0.329428763,0.304553734,0.329713315,0.331637585,0.344107779,0.358300932,0.369255033,0.352660594,0.37745208,0.372527341,0.376602606,0.376380755,0.367824308,0.376617093,0.396435794,0.401357087,0.406578706,0.383652748,0.408874761,0.414496308,0.410230798,0.423111088,0.439579815
ControlJP,1.217368886,1.186452865,1.162638552,0.292187004,0.351866065,0.402142115,0.414437428,0.447644355,0.453373134,0.46518747,0.486899968,0.499904979,0.495564123,0.491456469,0.455837034,0.485911376,0.438111204,0.449504111,0.389618756,0.390643678,0.365046227,0.370442693,0.376177349,0.363917835,0.384464178,0.388859107,0.369778552,0.373045491,0.328763891,0.359556985,0.355037354,0.350362256,0.352076296,0.384076815,0.319714786,0.31433945
ControlJP,0.883556128,0.898915057,0.877145896,0.127714838,0.318995499,0.418131809,0.478191132,0.497539612,0.537540107,0.552836485,0.585355516,0.58753757,0.581757279,0.625080283,0.623916902,0.648325605,0.639614507,0.606291661,0.671866034,0.65403379,0.69541779,0.686031332,0.69200682,0.721731317,0.731446959,0.734221281,0.702474381,0.723261631,0.695987881,0.780013948,0.741892558,0.82304655,0.783434123,0.80642521,0.801161752,0.8
ControlJP,0.839338265,0.844634089,0.84907825,0.064671559,0.221055868,0.284448901,0.292226768,0.342918417,0.350903334,0.316209035,0.3572454,0.34168439,0.34837818,0.362894567,0.386519221,0.385737228,0.40217681,0.43209333,0.398358343,0.41598659,0.423960022,0.43236855,0.481846598,0.466009898,0.438899213,0.434925654,0.465205167,0.47546111,0.46929364,0.460040512,0.5,0.49044869,0.492139758,0.474803185,0.538353782,0.499691113
ControlJP,1.328493563,1.344555741,1.297695319,0.137420237,0.252397154,0.367904569,0.386730991,0.481442591,0.537603068,0.6162763,0.702414773,0.735149315,0.777374388,0.864154041,0.928243537,0.934285081,1.018738963,1.044287286,1.079171269,1.168715361,1.200705571,1.285983771,1.326322498,1.294543795,1.417813221,1.390565003,1.514006841,1.481195,1.550723807,1.582356015,1.598817953,1.51544219,1.557040222,1.580945891,1.456656617,1.525522286
ControlJP,0.828854276,0.822628737,0.922210567,0.072837168,0.16003359,0.239807052,0.263456734,0.277454968,0.299597815,0.334607652,0.33431389,0.361245004,0.396120861,0.407130682,0.386301751,0.395271974,0.450251732,0.429569267,0.461305958,0.473856862,0.471591706,0.452684159,0.491137246,0.490605709,0.528248267,0.542149432,0.518923938,0.507091525,0.601537403,0.547193486,0.559778306,0.525383775,0.553767759,0.561037234,0.639192876,0.620596608
ControlJP,0.986558346,0.847374273,0.83538874,0.293165648,0.484987434,0.519462228,0.614939395,0.599680686,0.607032577,0.621276939,0.588847668,0.648081678,0.623978515,0.678035791,0.643366404,0.681483534,0.763771531,0.643991621,0.702539196,0.762317639,0.781674901,0.808135538,0.760604986,0.741310587,0.737427542,0.708184916,0.759216233,0.751857065,0.729588427,0.771657059,0.831654209,0.779960396,0.746202933,0.77043857,0.838622895,0.810714556
ControlJP,1.00299494,1.085446207,1.063264893,0.421224081,0.505903866,0.635695663,0.635808404,0.653262274,0.706018643,0.696657961,0.782553511,0.747723868,0.750925045,0.722693295,0.85431418,0.86124899,0.803571429,0.790675189,0.787995825,0.898005058,0.871511148,0.908010123,0.836062806,0.845593298,0.904905174,0.801155889,0.842557443,0.857088928,0.800420384,0.812205579,0.890052905,0.85081683,0.815776311,0.804624731,0.832028191,0.806770099
ControlJP,1.043734722,0.913080854,1.002091758,0.249667111,0.530333773,0.631460893,0.636285642,0.636595126,0.701751985,0.718987929,0.709018918,0.661988203,0.7302729,0.736819019,0.839932725,0.762889218,0.76984983,0.781147272,0.770303256,0.8328,0.796871715,0.778939327,0.844510338,0.778253798,0.829389589,0.793252063,0.819427913,0.832557757,0.789539989,0.808717092,0.806284112,0.811679939,0.82108141,0.887807011,0.840160737,0.826265921
ControlJP,0.50127059,0.538469197,0.476972154,0.124524971,0.254112877,0.347095523,0.311987985,0.358365431,0.389661886,0.431480166,0.444015909,0.46856189,0.455811358,0.457215649,0.472887324,0.470603374,0.556307758,0.525206029,0.505091301,0.510083705,0.495250421,0.499337,0.564921361,0.520568419,0.505158894,0.48459216,0.531246822,0.511416178,0.524304621,0.554675,0.521311396,0.471029482,0.523198858,0.492868617,0.490095628,0.564598119
ControlJP,1.093589186,1.085154309,1.047910434,0.128040565,0.234351803,0.281474756,0.289440161,0.31992523,0.347542143,0.336646738,0.323138205,0.327346331,0.359905398,0.378416815,0.340489451,0.345686042,0.374421174,0.368831727,0.403658883,0.373044332,0.409205119,0.375778155,0.426830418,0.424077024,0.462425236,0.454137721,0.418229935,0.453504011,0.489991227,0.458005029,0.470013599,0.517507785,0.501719103,0.552394001,0.497911866,0.574141384
ControlJP,0.721185064,0.708112546,0.734257583,0.183862728,0.281547521,0.332107773,0.392410401,0.34774545,0.41555994,0.451540733,0.448624652,0.429941297,0.449627426,0.412305476,0.480284824,0.49547295,0.475612529,0.471855377,0.547241977,0.454361686,0.515531255,0.580128501,0.477877365,0.606861296,0.574186166,0.516324279,0.519900948,0.586104327,0.599495226,0.677311867,0.748127928,0.749013842,0.71103688,0.646762854,0.724207221,0.773421877
ControlJP,1.068343376,1.068343376,1.068343376,0.069997157,0.09929627,0.114639601,0.133255386,0.141371567,0.144546649,0.145441057,0.158575142,0.179965921,0.169874327,0.202145955,0.198096543,0.21678922,0.215869397,0.214571188,0.212359468,0.227787178,0.229542379,0.236587183,0.24001752,0.229707083,0.245121725,0.245966066,0.248161901,0.251676972,0.259303993,0.239254272,0.244216326,0.253637541,0.271862899,0.25741933,0.289848433,0.286173754
ControlJP,0.809102863,0.846850613,0.771355113,0.233954848,0.41683159,0.526046835,0.587470215,0.591155143,0.592140921,0.655051945,0.619197345,0.634547591,0.702247444,0.629130523,0.639753635,0.645703638,0.670840713,0.657259315,0.720109485,0.661960064,0.70056878,0.779469354,0.759483389,0.812255486,0.729726567,0.788709414,0.866533953,0.761325503,0.738794989,0.670986701,0.733738314,0.768733458,0.759622938,0.747263246,0.736697142,0.742651446
ControlJP,1.11597283,1.071888911,1.160056749,0.308532816,0.501500346,0.784900074,0.72045134,0.730736423,0.804532363,0.746052967,0.928773552,0.86290054,0.803311301,0.779265059,0.627916895,0.7257266,0.876325305,0.853583966,0.940625189,0.922821679,0.90500381,0.843183249,1.002635741,1.023337149,0.946754883,0.963456651,0.845127926,0.898616978,1.036810192,0.891231897,0.937102209,0.956147841,0.898502931,0.976664737,1.022888405,0.970823555
ControlJP,0.902578383,0.930290456,0.87486631,0.335545653,0.466183778,0.560325031,0.715622242,0.682235634,0.709774314,0.782636656,0.573930782,0.69875,0.800560448,0.69972752,0.931530899,0.746873188,0.83892829,0.73803161,0.944603551,1.040776699,0.914728682,1.010987412,0.972360375,1.096113074,0.946227024,0.881714914,1.037171747,0.884143671,0.857990992,0.91614317,0.860670194,0.850144661,0.937986187,0.955435747,1.098990737,0.997012968
ControlJP,1.050385213,1.050385213,1.050385213,0.118397939,0.146349561,0.179695932,0.232784906,0.219138927,0.214981125,0.248354694,0.233993792,0.261509423,0.259687089,0.277227429,0.280043678,0.292233644,0.295237537,0.312307782,0.303647646,0.311823353,0.363044287,0.332387057,0.338983051,0.335428191,0.356647138,0.360580012,0.342785577,0.364624744,0.370329979,0.3717914,0.412203579,0.364983927,0.403436683,0.381119201,0.42452744,0.394016291
MutLA,0.9332491,0.902603664,1.007539293,0.26904946,0.296988528,0.304051011,0.341714976,0.334914204,0.339557646,0.352193854,0.356495115,0.380151429,0.401754981,0.400691134,0.390656064,0.415055058,0.432352941,0.380863039,0.395361211,0.43316542,0.403393025,0.41090555,0.413495394,0.419783632,0.410962177,0.378130713,0.376336406,0.416666667,0.396336862,0.397301661,0.39009009,0.397931645,0.397520143,0.401356436,0.407056859,0.410491411
MutLA,0.860972089,0.904242916,0.925554686,0.241574678,0.308750161,0.311548955,0.351201072,0.358116203,0.37186105,0.381080222,0.396653998,0.41503233,0.432848543,0.434060376,0.427029066,0.449257652,0.508091395,0.454465499,0.482858639,0.443724197,0.461805212,0.48652753,0.487425243,0.458644704,0.478086244,0.482476449,0.497870346,0.50129305,0.515656966,0.507663528,0.494772295,0.451204484,0.460300081,0.469779648,0.469779648,0.469779648
MutLA,0.810141248,0.868359346,0.843653954,0.086526775,0.089886831,0.095741339,0.111460137,0.116853252,0.123013894,0.126159453,0.15729176,0.164665282,0.166501346,0.170667328,0.175443618,0.175463087,0.18861928,0.183567991,0.186235696,0.161953527,0.197208423,0.198343457,0.193732087,0.192460579,0.206703808,0.212973371,0.218465682,0.23024237,0.22766291,0.23,0.228019253,0.239921374,0.241335494,0.243334831,0.2393903,0.230759101
MutLA,1.048385719,1.029710578,0.993765335,0.098807866,0.169584982,0.176962209,0.161748391,0.206842586,0.224106956,0.241890134,0.303206626,0.346245158,0.292696952,0.368648374,0.439492572,0.356719328,0.356391918,0.423208905,0.425702193,0.371124031,0.450681451,0.442822207,0.443452705,0.443381527,0.604204642,0.512632735,0.522406813,0.59150009,0.52244449,0.575814514,0.569391076,0.646971465,0.578199052,0.626520556,0.622046722,0.629715506
MutLA,1.019630329,1.007894677,0.999196966,0.148709813,0.187879331,0.222621663,0.228858611,0.242079989,0.274196382,0.276807163,0.285444947,0.317699865,0.31709733,0.31410229,0.334074338,0.355085906,0.323331093,0.351693386,0.35934243,0.364014561,0.367118419,0.381912088,0.351515417,0.364901473,0.374332697,0.396158543,0.377815088,0.389262363,0.398246004,0.387115609,0.423995876,0.413481343,0.425931523,0.409945408,0.403747,0.399762908
MutLA,1.058400111,1.040450315,1.017620713,0.187960057,0.24654917,0.249945878,0.29576598,0.302169806,0.309770304,0.309294557,0.344737867,0.35598186,0.366093068,0.404888898,0.37566642,0.390099243,0.354274429,0.36260894,0.370821926,0.385240642,0.415170725,0.380803563,0.404951336,0.392124947,0.419106588,0.433653511,0.454081329,0.443892638,0.394611787,0.426425022,0.453454969,0.475432758,0.457559025,0.457885147,0.495595518,0.470107886
MutLA,1.690631808,1.704137485,1.588783929,0.320754717,0.38470665,0.458550895,0.470495351,0.517861354,0.506135342,0.506081349,0.520342734,0.648048372,0.650769786,0.57881053,0.680640823,0.64335583,0.76477738,0.645005807,0.671913511,0.766118913,0.716681223,0.759249362,0.742565748,0.756430539,0.721619243,0.730342276,0.735454912,0.765363766,0.749687678,0.748132656,0.771101908,0.790163934,0.779422525,0.78774822,0.807556856,0.875792225
MutLA,1.274503968,1.206780638,1.225350728,0.141694087,0.18352548,0.227605653,0.233508755,0.2443074,0.267493764,0.285719152,0.305981698,0.299027923,0.318759781,0.320826572,0.335476135,0.342017906,0.351326747,0.371096537,0.379628697,0.396628757,0.373526474,0.380131419,0.392106307,0.409740708,0.40774578,0.427099416,0.407828368,0.416947007,0.418080198,0.416381459,0.433209872,0.447680508,0.438506338,0.450287762,0.429106829,0.468944099
MutLA,0.828122515,0.840034856,0.806986022,0.103102875,0.154775254,0.174834607,0.1726467,0.189499095,0.194118955,0.221781637,0.217610899,0.221644688,0.222539799,0.241428664,0.24481205,0.270743944,0.28862964,0.271147355,0.275121026,0.309256897,0.324808184,0.307590197,0.296829874,0.294957336,0.298576123,0.300452287,0.29290429,0.302291321,0.307313916,0.312026173,0.306478873,0.320844225,0.310989498,0.31621562,0.323588841,0.331372363
MutLA,1.358246034,1.347214375,1.369277693,0.250974713,0.256524217,0.32129138,0.306506066,0.307047917,0.32735221,0.327101525,0.311670943,0.335905201,0.380395216,0.353250863,0.398795385,0.378584166,0.389869597,0.419057347,0.413489313,0.411465893,0.398461881,0.439544808,0.435823141,0.463316214,0.434151056,0.444379698,0.48954479,0.480255241,0.514136126,0.508554148,0.515560009,0.537680083,0.56448079,0.522606383,0.492522617,0.569329604
MutLA,0.987942216,0.9860646,0.989819833,0.14562774,0.176016741,0.213423981,0.219830255,0.24278747,0.24696768,0.239828413,0.25731329,0.26056653,0.284870195,0.291709448,0.313794421,0.282538204,0.292254439,0.297113947,0.330825026,0.314393656,0.322865701,0.355564756,0.356335351,0.371524703,0.373752582,0.376461295,0.356438258,0.394301822,0.387164438,0.42894254,0.389253371,0.419874403,0.428148178,0.42912597,0.440360216,0.43520767
MutLA,0.779914844,0.748780488,0.8110492,0.110159174,0.144307916,0.15616369,0.162684666,0.158354642,0.153383823,0.176789638,0.191608997,0.180921503,0.195947329,0.195566221,0.214788576,0.196941192,0.214640059,0.209498966,0.209590567,0.23561376,0.230034265,0.228362473,0.253474504,0.240718786,0.241972559,0.260254263,0.235146022,0.246122051,0.229111893,0.289825035,0.2507249,0.266148605,0.257755485,0.27213185,0.270858669,0.252051528
MutLA,1.011454217,0.980664433,1.042244001,0.111387758,0.12628415,0.138734493,0.136329033,0.155323532,0.156349645,0.179942289,0.191763298,0.177478353,0.178260168,0.2284934,0.221824836,0.225967175,0.224608121,0.231073158,0.227890105,0.214624581,0.244930494,0.249745511,0.247453565,0.250560007,0.245408774,0.28657934,0.285548474,0.269657912,0.281510969,0.293411133,0.297288594,0.29835391,0.29596742,0.30876417,0.31041627,0.303268791
MutLA,0.969558236,0.977855931,0.961260542,0.148555366,0.195662415,0.205016014,0.240240028,0.23914136,0.253294915,0.261653156,0.2787891,0.286579304,0.291415452,0.302246182,0.313678913,0.323387185,0.324321429,0.332113843,0.321104961,0.329292077,0.33549066,0.33310585,0.324861152,0.344993425,0.374136826,0.380918313,0.369710586,0.351203847,0.38149911,0.373188078,0.381364369,0.414859002,0.376624536,0.416796296,0.414147251,0.39711126
MutLA,0.959651843,0.976824121,0.942479565,0.366583846,0.401640869,0.418924569,0.443289938,0.442592885,0.487605563,0.476873744,0.48326837,0.486243875,0.465702625,0.499343189,0.492734701,0.485320989,0.485754778,0.53952528,0.500098344,0.510931223,0.540194847,0.552074832,0.542297847,0.589953448,0.575482963,0.575916905,0.605179771,0.595720168,0.564744646,0.551365959,0.60335901,0.579119603,0.568110389,0.573823689,0.545249558,0.53025996
MutLA,1.129364862,1.099964684,1.15876504,0.145885591,0.193764444,0.221996771,0.233882426,0.236334259,0.277551824,0.278104045,0.268112958,0.311938438,0.32023296,0.325590996,0.312772441,0.335067034,0.370018373,0.382804504,0.385253829,0.38541534,0.397424142,0.391464251,0.390123943,0.400384649,0.42677869,0.428489362,0.43890467,0.462479288,0.465522901,0.455259298,0.440426317,0.478136106,0.484173505,0.4583154,0.448579802,0.477881257
MutLA,1.292747096,1.242241646,1.343252546,0.446549076,0.493907066,0.498964337,0.518095874,0.569905942,0.545717593,0.577674873,0.595062798,0.584400929,0.595296211,0.646636279,0.622238519,0.644400195,0.653232187,0.670670067,0.680864168,0.64163225,0.70133733,0.660953632,0.696391256,0.677765353,0.71207339,0.708287143,0.678434787,0.690166674,0.720152572,0.770827335,0.735957427,0.740189732,0.75011313,0.71127505,0.761581297,0.779578795
ControlLA,1.30868998,1.341810234,1.333961979,0.083600215,0.13396659,0.175073723,0.227751124,0.225791411,0.268301191,0.296963523,0.349447479,0.348504489,0.396608596,0.417218072,0.421138327,0.475074336,0.491263617,0.540564437,0.551396844,0.55918311,0.579633569,0.604522625,0.629813409,0.649647809,0.686030273,0.669391847,0.706534866,0.758971442,0.765208347,0.781101942,0.793190416,0.832111568,0.8405,0.852752159,0.905042733,0.925262114
